"TABLE_NAME","COLUMN_NAME","DATA_TYPE","NUM_ROWS"
"CLTB_ACCOUNT_APPS_MASTER","LAST_INTRADAY_ACCR_DT","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","GIRO_MODE_DR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","GIRO_SERVICE_DR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","GIRO_NUMBER_DR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ACC_NO_DR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_BANK_CODE_DR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_BRANCH_DR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS1_DR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS2_DR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS3_DR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS4_DR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","GIRO_MODE_CR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","GIRO_SERVICE_CR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","GIRO_NUMBER_CR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ACC_NO_CR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_BANK_CODE_CR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_BRANCH_CR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS1_CR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS2_CR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS3_CR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS4_CR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","DUE_DATES_ON","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","USER_REF_NO","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","BILL_REF_NO","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","ROLLOVER_ALLOWED","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","AMT_AVAILABLE","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","COMMITMENT_TYPE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","LOAN_TYPE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","MODULE_CODE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","LINE_ID","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PACKING_CREDIT","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","RESIDUAL_VALUE_BASIS","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","RESIDUAL_VALUE","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","RESIDUAL_AUTO_LIQD","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","LEASE_TYPE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","LEASE_PAYMENT_MODE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","SUBSIDY_CUSTOMER_ID","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","INTEREST_SUBSIDY_ALLOWED","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","RESIDUAL_SUBSIDY_ALLOWED","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","RESIDUAL_SUBSIDY_VALUE","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","SUPPLIER_ID","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FA_ASSET_REF_NO","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","INSURANCE_COMP_CODE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","DERIVED_STATUS","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","ALLOW_BULK_PAYMNET","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","LOAN_TO_VALUE","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","STOP_DSBR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","MORTGAGE_GROUP","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","LEASE_EXTEND_BY","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","INTERMEDIARY_INITIATED","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","INTERMEDIARY_CODE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","NOTARY_AUTO_CONFIRMED","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","RECALC_ANNUITY","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","LOAN_STMT_REQD","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","SUBSYSTEMSTAT","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","EMI_FREQ","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","MIN_EMI","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","MAX_EMI","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","EMI_FREQ_UNIT","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","END_DATE","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","USE_GUARANTOR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","LOAN_AGAINST_SAL","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","AMOUNT_UTILIZED","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","MIN_AMT_DUE_RULE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIRST_PAY_BY_DATE","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","CREDITDAYS","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","OPEN_LINE_LOAN","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","REVOLVING_TYPE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","BOOK_UNEARNED_INTEREST","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","UPFRONT_PROFIT_BOOKED","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","APPLICATION_NUM","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","CUSTOMER_ID","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PRODUCT_CODE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PRODUCT_CATEGORY","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","BOOK_DATE","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","VALUE_DATE","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","MATURITY_DATE","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","AMOUNT_FINANCED","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","DOWNPAYMENT_AMOUNT","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","CURRENCY","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","ORIGINAL_ST_DATE","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","PRIMARY_APPLICANT_ID","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PRIMARY_APPLICANT_NAME","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","USER_DEFINED_STATUS","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","CALC_REQD","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","BACK_VAL_EFF_DT","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","AUTO_MAN_ROLLOVER","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","SCHEDULE_BASIS","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","UDE_ROLLOVER_BASIS","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","ROLLOVER_TYPE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","SPECIAL_AMOUNT","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","RATE_CODE_PREF","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PASSBOOK_FACILITY","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","ATM_FACILITY","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","ALLOW_BACK_PERIOD_ENTRY","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","INT_STMT","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","TRACK_RECEIVABLE_ALIQ","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","TRACK_RECEIVABLE_MLIQ","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","LIQUIDATION_MODE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","AMEND_PAST_PAID_SCHEDULE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","CHEQUE_BOOK_FACILITY","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","LIQ_BACK_VALUED_SCHEDULES","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","LIQ_COMP_DATES_FLAG","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","RETRIES_AUTO_LIQ","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","RESIDUAL_AMOUNT","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","ACCOUNT_STATUS","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","AUTH_STAT","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","VERSION_NO","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","LATEST_ESN","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","NEXT_ACCR_DATE","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","HAS_PROBLEMS","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PROCESS_NO","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","AMOUNT_DISBURSED","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","STOP_ACCRUALS","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FUNDED_STATUS","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","AMORTIZED","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","RECALC_ACTION_CODE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","MAKER_ID","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","MAKER_DT_STAMP","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","CHECKER_ID","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","CHECKER_DT_STAMP","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","ARVN_APPLIED","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","ALT_ACC_NO","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PARTIAL_LIQUIDATION","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","ALIQ_REVERSED_PMT","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","NO_OF_INSTALLMENTS","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FREQUENCY","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FREQUENCY_UNIT","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIRST_INS_DATE","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","LINKED_REFERENCE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","LINKAGE_TYPE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_1","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_2","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_3","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_4","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_5","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_6","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_7","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_8","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_9","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_10","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_11","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_12","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_13","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_14","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_15","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_16","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_17","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_18","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_19","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_20","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_1","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_2","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_3","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_4","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_5","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_6","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_7","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_8","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_9","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_10","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_11","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_12","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_13","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_14","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_15","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_16","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_17","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_18","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_19","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_20","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_1","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_2","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_3","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_4","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_5","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_6","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_7","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_8","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_9","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_10","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","ROLL_BY","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","MATURITY_TYPE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","NET_PRINCIPAL","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","ACCOUNT_NUMBER","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","BRANCH_CODE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","ASSET_COST","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","LIQD_RESIDUAL_VALUE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","DEALER","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PRINC_PREV_ACCRUAL","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FUND_ID","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","AMORT_RESCHEDULE_ON_DSBR","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","AMOUNT_BLOCK_FLAG","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","AMOUNT_BLOCKED","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","AMOUNT_BLOCK_REMARKS","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","INSURANCE_FLAG","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","TOTAL_SALE_VALUE","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","UIDB_CALC_REQD","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","BANK_SHARE_PERCENT","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","CUST_SHARE_PERCENT","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","WAKALA_ACC_NO","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","STAFF_FINANCE","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","FUTURE_DP_RECEIVABLE","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","END_CONSTRUCT_DT","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","TOTAL_AMOUNT","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","ALLOW_MULTIPLE_DP","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","UIDB_NOMINAL_AMT","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","DAYS_FOR_CIF_AC","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","DAYS_FOR_GUA_AC","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","SUPP_GRACE_PERIOD","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","SUPP_FREQUENCY_UNIT","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","CUST_GRACE_PERIOD","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","CUST_FREQUENCY_UNIT","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","MATURITY_TENOR","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","MATURITY_UNIT","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","ALLOW_MULTI_PARTY","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","POST_CONST_UIDB","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","BALLOON_AMOUNT","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","PROJECT_ACCOUNT","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","PROP_HANDOVER","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","HANDOVER_DATE","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","HANDOVER_CONF","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","INSURANCE_FINANCED","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","APPLICANT_INCOME","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","RETRIES_ADVICE_DAYS","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","LOAN_STLMNT_NOTICEFLG","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","NOTICE_DATE","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","EXPECTED_CLOSURE_DATE","DATE",1896
"CLTB_ACCOUNT_APPS_MASTER","AUTO_CLOSE_COLLATERAL","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","ARRAHNU_EXTENSION","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","DOWNPAYMENT_PERCEN","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","MAX_RNOG","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","RNOG_NO","NUMBER",1896
"CLTB_ACCOUNT_APPS_MASTER","STATUS_CHANGE_MODE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","SECR_STATUS","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","TAKEN_OVER","CHAR",1896
"CLTB_ACCOUNT_APPS_MASTER","ASSET_TYPE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","MUR_CONT_STATUS","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","RATE_CHG_ACTION","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","MFI_LOAN_TYPE","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","SANCTIONING_OFFICER","VARCHAR2",1896
"CLTB_ACCOUNT_APPS_MASTER","LOAN_DISBURSEMENT_CATEGORY","VARCHAR2",1896
"GLTB_GL_BAL","BRANCH_CODE","VARCHAR2",78178
"GLTB_GL_BAL","GL_CODE","VARCHAR2",78178
"GLTB_GL_BAL","CCY_CODE","VARCHAR2",78178
"GLTB_GL_BAL","FIN_YEAR","VARCHAR2",78178
"GLTB_GL_BAL","PERIOD_CODE","VARCHAR2",78178
"GLTB_GL_BAL","PARENT_GL","VARCHAR2",78178
"GLTB_GL_BAL","LEAF","CHAR",78178
"GLTB_GL_BAL","CATEGORY","CHAR",78178
"GLTB_GL_BAL","DR_MOV","NUMBER",78178
"GLTB_GL_BAL","CR_MOV","NUMBER",78178
"GLTB_GL_BAL","DR_MOV_LCY","NUMBER",78178
"GLTB_GL_BAL","CR_MOV_LCY","NUMBER",78178
"GLTB_GL_BAL","DR_BAL","NUMBER",78178
"GLTB_GL_BAL","CR_BAL","NUMBER",78178
"GLTB_GL_BAL","DR_BAL_LCY","NUMBER",78178
"GLTB_GL_BAL","CR_BAL_LCY","NUMBER",78178
"GLTB_GL_BAL","UNCOLLECTED","NUMBER",78178
"GLTB_GL_BAL","OPEN_DR_BAL","NUMBER",78178
"GLTB_GL_BAL","OPEN_CR_BAL","NUMBER",78178
"GLTB_GL_BAL","OPEN_DR_BAL_LCY","NUMBER",78178
"GLTB_GL_BAL","OPEN_CR_BAL_LCY","NUMBER",78178
"GLTB_GL_BAL","OPEN_DR_MOV","NUMBER",78178
"GLTB_GL_BAL","OPEN_CR_MOV","NUMBER",78178
"GLTB_GL_BAL","OPEN_DR_MOV_LCY","NUMBER",78178
"GLTB_GL_BAL","OPEN_CR_MOV_LCY","NUMBER",78178
"GLTB_GL_BAL","DR_MOV_OLD","NUMBER",78178
"GLTB_GL_BAL","CR_MOV_OLD","NUMBER",78178
"GLTB_GL_BAL","DR_MOV_LCY_OLD","NUMBER",78178
"GLTB_GL_BAL","CR_MOV_LCY_OLD","NUMBER",78178
"GLTB_GL_BAL","HAS_TOV","CHAR",78178
"GLTB_GL_BAL","ACY_TODAY_TOVER_DR","NUMBER",78178
"GLTB_GL_BAL","LCY_TODAY_TOVER_DR","NUMBER",78178
"GLTB_GL_BAL","ACY_TODAY_TOVER_CR","NUMBER",78178
"GLTB_GL_BAL","LCY_TODAY_TOVER_CR","NUMBER",78178
"STTM_CUSTOMER","SYS_NC00110$","VARCHAR2",29624
"STTM_CUSTOMER","CUSTOMER_TYPE","CHAR",29624
"STTM_CUSTOMER","CUSTOMER_NAME1","VARCHAR2",29624
"STTM_CUSTOMER","ADDRESS_LINE1","VARCHAR2",29624
"STTM_CUSTOMER","ADDRESS_LINE3","VARCHAR2",29624
"STTM_CUSTOMER","ADDRESS_LINE2","VARCHAR2",29624
"STTM_CUSTOMER","ADDRESS_LINE4","VARCHAR2",29624
"STTM_CUSTOMER","COUNTRY","VARCHAR2",29624
"STTM_CUSTOMER","SHORT_NAME","VARCHAR2",29624
"STTM_CUSTOMER","NATIONALITY","VARCHAR2",29624
"STTM_CUSTOMER","LANGUAGE","VARCHAR2",29624
"STTM_CUSTOMER","EXPOSURE_COUNTRY","VARCHAR2",29624
"STTM_CUSTOMER","LOCAL_BRANCH","VARCHAR2",29624
"STTM_CUSTOMER","LIABILITY_NO","VARCHAR2",29624
"STTM_CUSTOMER","UNIQUE_ID_NAME","VARCHAR2",29624
"STTM_CUSTOMER","UNIQUE_ID_VALUE","VARCHAR2",29624
"STTM_CUSTOMER","FROZEN","CHAR",29624
"STTM_CUSTOMER","DECEASED","CHAR",29624
"STTM_CUSTOMER","WHEREABOUTS_UNKNOWN","CHAR",29624
"STTM_CUSTOMER","CUSTOMER_CATEGORY","VARCHAR2",29624
"STTM_CUSTOMER","HO_AC_NO","VARCHAR2",29624
"STTM_CUSTOMER","RECORD_STAT","CHAR",29624
"STTM_CUSTOMER","AUTH_STAT","CHAR",29624
"STTM_CUSTOMER","MOD_NO","NUMBER",29624
"STTM_CUSTOMER","MAKER_ID","VARCHAR2",29624
"STTM_CUSTOMER","MAKER_DT_STAMP","DATE",29624
"STTM_CUSTOMER","CHECKER_ID","VARCHAR2",29624
"STTM_CUSTOMER","CHECKER_DT_STAMP","DATE",29624
"STTM_CUSTOMER","ONCE_AUTH","CHAR",29624
"STTM_CUSTOMER","FX_CUST_CLEAN_RISK_LIMIT","NUMBER",29624
"STTM_CUSTOMER","OVERALL_LIMIT","NUMBER",29624
"STTM_CUSTOMER","FX_CLEAN_RISK_LIMIT","NUMBER",29624
"STTM_CUSTOMER","CREDIT_RATING","VARCHAR2",29624
"STTM_CUSTOMER","REVISION_DATE","DATE",29624
"STTM_CUSTOMER","LIMIT_CCY","VARCHAR2",29624
"STTM_CUSTOMER","CAS_CUST","CHAR",29624
"STTM_CUSTOMER","LIAB_NODE","VARCHAR2",29624
"STTM_CUSTOMER","SEC_CUST_CLEAN_RISK_LIMIT","NUMBER",29624
"STTM_CUSTOMER","SEC_CLEAN_RISK_LIMIT","NUMBER",29624
"STTM_CUSTOMER","SEC_CUST_PSTL_RISK_LIMIT","NUMBER",29624
"STTM_CUSTOMER","SEC_PSTL_RISK_LIMIT","NUMBER",29624
"STTM_CUSTOMER","LIAB_BR","VARCHAR2",29624
"STTM_CUSTOMER","PAST_DUE_FLAG","VARCHAR2",29624
"STTM_CUSTOMER","DEFAULT_MEDIA","VARCHAR2",29624
"STTM_CUSTOMER","SSN","VARCHAR2",29624
